chart_id,origin_layer,origin_asset_id,origin_id,weight_id,multiplier,raw_multiplier,applied_bound,evidence_n,leakage_status,applies_to_reading,derived_from_pramana_ids,overlay_formula_version,created_at
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515915,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515916,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515917,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515918,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515919,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515920,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515921,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515922,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515923,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
482012f1-710e-4a25-994a-93821f5871aa,L3,ka_sangam,515924,LL1:fam_convergence,1.2,1.2,1.2,0,not_assessed,t,[],mi_adhilepa_v1.0,2026-08-13 01:16:30.857989+00
